store_id,address,city,state,zip_code,phone_number
430,4121 NE Halsey St,Portland,OR,97232,503-284-4232
431,2122 NW Glisan St,Portland,OR,97210,971-544-0788
432,4715 SE Cesar Chavez Blvd,Portland,OR,97202,503-777-1601
433,4450 Commercial St SE,Salem,OR,97302,503-378-9042
434,112 Coulter Ave,Ardmore,PA,19003,610-658-0645
435,933 Old York Rd,Jenkintown,PA,19046,215-885-5240
436,12 E State St,Media,PA,19063,610-891-2752
437,1460 Bethlehem Pike,North Wales,PA,19454,215-646-5870
438,1324 Arch St.,Philadelphia,PA,19107,215-563-2170
439,2121 Market St,Philadelphia,PA,19103,215-569-9282
440,6343 Penn Ave,Pittsburgh,PA,15206,412-363-5748
441,9020 Covenant Ave,Pittsburgh,PA,15237,412-366-1131
442,1630 Washington Rd,Pittsburgh,PA,15241,412-835-2212
443,243 Patriot Lane,State College,PA,16803,814-234-2224
444,171 E Swedesford Rd,Wayne,PA,19087,610-225-0925
445,1000 Bald Hill Rd,Warwick,RI,02886,401-821-5368
446,4516 Forest Drive,Columbia,SC,29206,803-790-2404
447,59 Woodruff Industrial Ln,Greenville,SC,29607,864-286-0231
448,401 Johnnie Dodds Blvd,Mt. Pleasant,SC,29464,843-884-4037
449,2130 Exeter Rd.,Germantown,TN,38138,901-759-2803
450,8001 Kingston Pike,Knoxville,TN,37919,865-670-4088
451,90 White Bridge Rd,Nashville,TN,37205,615-356-1066
452,3909 Hillsboro Pike,Nashville,TN,37215,615-297-6560
453,9722 Great Hills Trail,Austin,TX,78759,512-241-1248
454,2805 Bee Cave Rd,Austin,TX,78746,512-306-1032
455,"211 Walter Seaholm Dr, Ste 100",Austin,TX,78701,512-474-2263
456,14856 Preston Rd,Dallas,TX,75254,972-239-3901
457,4525 Cole Ave,Dallas,TX,75205,214-599-2155
458,2001 Greenville Ave,Dallas,TX,75206,469-334-0614
459,7939 Walnut Hill Lane,Dallas,TX,75230,214-346-6579
460,5550 W Lovers Lane,Dallas,TX,75209,214-366-0205
461,2701 S Hulen St,Fort Worth,TX,76109,817-922-9107
462,2922 S Shepherd Drive,Houston,TX,77098,713-526-4034
463,1440 South Voss Road,Houston,TX,77057,713-266-2377
464,11683 Westheimer Rd,Houston,TX,77077,281-496-2488
465,2717 Commercial Center Blvd,Katy,TX,77494,281-392-4200
466,2851 Craig Dr Ste 100,McKinney,TX,75070,214-491-1893
467,2400 Preston Rd,Plano,TX,75093,972-312-9538
468,350 East Basse Road,San Antonio,TX,78209,210-826-1110
469,403 N Loop 1604 W,San Antonio,TX,78232,210-545-3123
470,1492 E Southlake Blvd,Southlake,TX,76092,817-251-0360
471,10868 Kuykendahl Road,The Woodlands,TX,77381,281-465-0254
472,6989 S 1300 E,Cottonwood Heights,UT,84047,801-562-3024
473,440 East Park Avenue,Orem,UT,84097,801-224-1453
474,634 East 400 South,Salt Lake City,UT,84102,801-359-2462
475,612 N Saint Asaph St,Alexandria,VA,22314,703-548-0611
476,1109 N Highland St,Arlington,VA,22201,703-351-8015
477,44755 Brimfield Dr,Ashburn,VA,20147,703-858-5993
478,5847 Leesburg Pike,Bailey's Crossroads,VA,22041,703-379-5883
479,14100 Lee Hwy,Centreville,VA,20120,703-815-0697
480,2025 Bond St.,Charlottesville,VA,22901,434-974-1466
481,9464 Main St,Fairfax,VA,22031,703-764-8550
482,7514 Leesburg Turnpike,Falls Church,VA,22043,703-288-0566
483,11331 W Broad St,Glen Allen,VA,23060,804-360-4098
484,12551 Jefferson Ave,Newport News,VA,23602,757-890-0235
485,11958 Killingsworth Ave,Reston,VA,20194,703-689-0865
486,3000 Stony Point Rd,Richmond,VA,23235,804-323-4292
487,6394 Springfield Plaza,Springfield,VA,22150,703-569-9301
488,503 Hilltop Plaza,Virginia Beach,VA,23454,757-422-4840
489,5000 Settlers Market Blvd,Williamsburg,VA,23188,757-259-2135
490,200 Dorset St,South Burlington,VT,05403,802-658-4500
491,15563 NE 24th St,Bellevue,WA,98007,425-641-5069
492,416 116th Ave NE,Bellevue,WA,98004,425-454-9799
493,2410 James St,Bellingham,WA,98225,360-734-5166
494,15868 1st Ave S,Burien,WA,98148,206-901-9339
495,811 SE Everett Mall Way,Everett,WA,98208,425-513-2210
496,1758 S 320th St,Federal Way,WA,98003,253-941-6138
497,975 NW Gilman Blvd,Issaquah,WA,98027,425-557-6420
498,12966 SE Kent-Kangley Rd,Kent,WA,98030,253-639-3419
499,12520 Totem Lake Blvd NE,Kirkland,WA,98034,425-814-9181
500,19715 Highway 99,Lynnwood,WA,98036,425-670-0623
501,1530 Black Lake Blvd SW,Olympia,WA,98502,360-352-7440
502,15932 Redmond Way,Redmond,WA,98052,425-883-1624
503,490 228th Ave NE,Sammamish,WA,98074,425-836-0837
504,4609 14th Ave NW,Seattle,WA,98107,206-783-0498
505,1700 Madison St,Seattle,WA,98122,206-322-7268
506,1916 Queen Anne Ave N,Seattle,WA,98109,206-284-2546
507,4555 Roosevelt Way NE,Seattle,WA,98105,206-547-6299
508,4545 Fauntleroy Way SW,Seattle,WA,98116,206-913-0013
509,1201 N 175th St,Shoreline,WA,98133,206-542-5336
510,9991 Mickelberry Rd,Silverdale,WA,98383,360-307-7224
511,2975 East 29th Ave,Spokane,WA,99223,509-534-1077
512,5520 N Division St,Spokane,WA,99208,509-487-4188
513,3800 Bridgeport Way W,University Place,WA,98466,253-460-2672
514,305 SE Chkalov Dr,Vancouver,WA,98683,360-883-9000
515,12665 W. Bluemound Rd,Brookfield,WI,53005,262-784-4806
516,1810 Monroe St,Madison,WI,53711,608-257-1916
517,5600 N Port Washington Rd,Milwaukee,WI,53217,414-962-3382
